series_id,game_num,blue_team,red_team,team,opp_team,side,player,champion,draft_champion,role,pick_order,pick_turn_global,pick_phase,win,result
2901127,2,FSK,BCE,BCE,FSK,Red,Tenshi,Ahri,Ahri,MID,6,12.0,1.0,True,Win
2901127,2,FSK,BCE,BCE,FSK,Red,Woolite,Corki,Kindred,BOT,7,17.0,2.0,True,Win
2901127,2,FSK,BCE,FSK,BCE,Blue,zamulek,Ezreal,Ezreal,BOT,8,18.0,2.0,False,Loss
2901127,2,FSK,BCE,FSK,BCE,Blue,Kaseko,Karma,Yone,SUP,9,19.0,2.0,False,Loss
2901127,2,FSK,BCE,BCE,FSK,Red,Jactroll,Nautilus,Corki,SUP,10,20.0,2.0,True,Win
2901127,3,BCE,FSK,BCE,FSK,Blue,Agresivoo,Ornn,Xin Zhao,TOP,1,7.0,1.0,True,Win
2901127,3,BCE,FSK,FSK,BCE,Red,Sinmivak,Ambessa,Vi,TOP,2,8.0,1.0,False,Loss
2901127,3,BCE,FSK,FSK,BCE,Red,Cinkrof,Vi,Varus,JGL,3,9.0,1.0,False,Loss
2901127,3,BCE,FSK,BCE,FSK,Blue,mikusik,XinZhao,Sivir,JGL,4,10.0,1.0,True,Win
2901127,3,BCE,FSK,BCE,FSK,Blue,Tenshi,Azir,Bard,MID,5,11.0,1.0,True,Win
2901127,3,BCE,FSK,FSK,BCE,Red,Secrett,Viktor,Leona,MID,6,12.0,1.0,False,Loss
2901127,3,BCE,FSK,FSK,BCE,Red,zamulek,Varus,Viktor,BOT,7,17.0,2.0,False,Loss
2901127,3,BCE,FSK,BCE,FSK,Blue,Woolite,Sivir,Ornn,BOT,8,18.0,2.0,True,Win
2901127,3,BCE,FSK,BCE,FSK,Blue,Jactroll,Bard,Azir,SUP,9,19.0,2.0,True,Win
2901127,3,BCE,FSK,FSK,BCE,Red,Kaseko,Leona,Ambessa,SUP,10,20.0,2.0,False,Loss
2901128,1,BCE,BOOM,BCE,BOOM,Blue,Agresivoo,Sion,Karma,TOP,1,7.0,1.0,False,Loss
2901128,1,BCE,BOOM,BOOM,BCE,Red,frajgo,Zaahen,Bard,TOP,2,8.0,1.0,True,Win
2901128,1,BCE,BOOM,BOOM,BCE,Red,Guli,JarvanIV,Jarvan IV,JGL,3,9.0,1.0,True,Win
2901128,1,BCE,BOOM,BCE,BOOM,Blue,mikusik,Qiyana,Corki,JGL,4,10.0,1.0,False,Loss
2901128,1,BCE,BOOM,BCE,BOOM,Blue,Tenshi,Aurora,Qiyana,MID,5,11.0,1.0,False,Loss
2901128,1,BCE,BOOM,BOOM,BCE,Red,Mrozku,Taliyah,Caitlyn,MID,6,12.0,1.0,True,Win
2901128,1,BCE,BOOM,BOOM,BCE,Red,Odi11,Caitlyn,Taliyah,BOT,7,17.0,2.0,True,Win
2901128,1,BCE,BOOM,BCE,BOOM,Blue,Woolite,Corki,Sion,BOT,8,18.0,2.0,False,Loss
2901128,1,BCE,BOOM,BCE,BOOM,Blue,Jactroll,Karma,Aurora,SUP,9,19.0,2.0,False,Loss
2901128,1,BCE,BOOM,BOOM,BCE,Red,minemaciek,Bard,Shaco,SUP,10,20.0,2.0,True,Win
2901128,2,BOOM,BCE,BOOM,BCE,Blue,frajgo,Rumble,Rumble,TOP,1,7.0,1.0,True,Win
2901128,2,BOOM,BCE,BCE,BOOM,Red,Agresivoo,KSante,K'Sante,TOP,2,8.0,1.0,False,Loss
2901128,2,BOOM,BCE,BCE,BOOM,Red,mikusik,Pantheon,Yunara,JGL,3,9.0,1.0,False,Loss
2901128,2,BOOM,BCE,BOOM,BCE,Blue,Guli,Diana,Neeko,JGL,4,10.0,1.0,True,Win
2901128,2,BOOM,BCE,BOOM,BCE,Blue,Mrozku,Yasuo,Aphelios,MID,5,11.0,1.0,True,Win
2901128,2,BOOM,BCE,BCE,BOOM,Red,Tenshi,Ahri,Nautilus,MID,6,12.0,1.0,False,Loss
2901128,2,BOOM,BCE,BCE,BOOM,Red,Woolite,Yunara,Ahri,BOT,7,17.0,2.0,False,Loss
2901128,2,BOOM,BCE,BOOM,BCE,Blue,Odi11,Aphelios,Yasuo,BOT,8,18.0,2.0,True,Win
2901128,2,BOOM,BCE,BOOM,BCE,Blue,minemaciek,Neeko,Diana,SUP,9,19.0,2.0,True,Win
2901128,2,BOOM,BCE,BCE,BOOM,Red,Jactroll,Nautilus,Pantheon,SUP,10,20.0,2.0,False,Loss
2901128,3,BCE,BOOM,BCE,BOOM,Blue,Agresivoo,Renekton,Ambessa,TOP,1,7.0,1.0,True,Win
2901128,3,BCE,BOOM,BOOM,BCE,Red,frajgo,Gnar,Wukong,TOP,2,8.0,1.0,False,Loss
2901128,3,BCE,BOOM,BOOM,BCE,Red,Guli,MonkeyKing,Alistar,JGL,3,9.0,1.0,False,Loss
2901128,3,BCE,BOOM,BCE,BOOM,Blue,mikusik,Ambessa,Xayah,JGL,4,10.0,1.0,True,Win
2901128,3,BCE,BOOM,BCE,BOOM,Blue,Tenshi,Viktor,Rakan,MID,5,11.0,1.0,True,Win
2901128,3,BCE,BOOM,BOOM,BCE,Red,Mrozku,Yone,Ziggs,MID,6,12.0,1.0,False,Loss
2901128,3,BCE,BOOM,BOOM,BCE,Red,Odi11,Ziggs,Yone,BOT,7,17.0,2.0,False,Loss
2901128,3,BCE,BOOM,BCE,BOOM,Blue,Woolite,Xayah,Renekton,BOT,8,18.0,2.0,True,Win
2901128,3,BCE,BOOM,BCE,BOOM,Blue,Jactroll,Rakan,Viktor,SUP,9,19.0,2.0,True,Win
2901128,3,BCE,BOOM,BOOM,BCE,Red,minemaciek,Alistar,Gnar,SUP,10,20.0,2.0,False,Loss
2901128,4,BCE,BOOM,BCE,BOOM,Blue,Agresivoo,Ornn,Orianna,TOP,1,7.0,1.0,False,Loss
2901128,4,BCE,BOOM,BOOM,BCE,Red,frajgo,Aatrox,Vi,TOP,2,8.0,1.0,True,Win
2901128,4,BCE,BOOM,BOOM,BCE,Red,Guli,Vi,Ryze,JGL,3,9.0,1.0,True,Win
2901128,4,BCE,BOOM,BCE,BOOM,Blue,mikusik,Naafiri,Naafiri,JGL,4,10.0,1.0,False,Loss
2901128,4,BCE,BOOM,BCE,BOOM,Blue,Tenshi,Orianna,Rell,MID,5,11.0,1.0,False,Loss
2901128,4,BCE,BOOM,BOOM,BCE,Red,Mrozku,Ryze,Leona,MID,6,12.0,1.0,True,Win
2901128,4,BCE,BOOM,BOOM,BCE,Red,Odi11,Ezreal,Ezreal,BOT,7,17.0,2.0,True,Win
2901128,4,BCE,BOOM,BCE,BOOM,Blue,Woolite,Jhin,Ornn,BOT,8,18.0,2.0,False,Loss
2901128,4,BCE,BOOM,BCE,BOOM,Blue,Jactroll,Rell,Jhin,SUP,9,19.0,2.0,False,Loss
2901128,4,BCE,BOOM,BOOM,BCE,Red,minemaciek,Leona,Shaco,SUP,10,20.0,2.0,True,Win
2903592,1,SLY,FK,SLY,FK,Blue,Kryze,Sion,Orianna,TOP,1,7.0,1.0,False,Loss
2903592,1,SLY,FK,FK,SLY,Red,Adam,Ambessa,Ryze,TOP,2,8.0,1.0,True,Win
2903592,1,SLY,FK,FK,SLY,Red,NattyNatt,Sylas,Ezreal,JGL,3,9.0,1.0,True,Win
2903592,1,SLY,FK,SLY,FK,Blue,Zicssi,Zaahen,Sion,JGL,4,10.0,1.0,False,Loss
2903592,1,SLY,FK,SLY,FK,Blue,Jool,Orianna,Kai'Sa,MID,5,11.0,1.0,False,Loss
2903592,1,SLY,FK,FK,SLY,Red,SAKEN,Ryze,Ambessa,MID,6,12.0,1.0,True,Win
2903592,1,SLY,FK,FK,SLY,Red,3XA,Ezreal,Alistar,BOT,7,17.0,2.0,True,Win
2903592,1,SLY,FK,SLY,FK,Blue,Aetinoth,Kaisa,Zaahen,BOT,8,18.0,2.0,False,Loss
2903592,1,SLY,FK,SLY,FK,Blue,Piero,Neeko,Neeko,SUP,9,19.0,2.0,False,Loss
2903592,1,SLY,FK,FK,SLY,Red,Targamas,Alistar,Sylas,SUP,10,20.0,2.0,True,Win
2903596,1,LIL,SLY,LIL,SLY,Blue,Alan,Ornn,Orianna,TOP,1,7.0,1.0,False,Loss
2903596,1,LIL,SLY,SLY,LIL,Red,Kryze,Gnar,Azir,TOP,2,8.0,1.0,True,Win
2903596,1,LIL,SLY,SLY,LIL,Red,Zicssi,XinZhao,Xin Zhao,JGL,3,9.0,1.0,True,Win
2903596,1,LIL,SLY,LIL,SLY,Blue,Karim KT,LeeSin,Ornn,JGL,4,10.0,1.0,False,Loss
2903596,1,LIL,SLY,LIL,SLY,Blue,Koussay,Orianna,Lee Sin,MID,5,11.0,1.0,False,Loss
2903596,1,LIL,SLY,SLY,LIL,Red,Jool,Azir,Gnar,MID,6,12.0,1.0,True,Win
2903596,1,LIL,SLY,SLY,LIL,Red,Aetinoth,Corki,Corki,BOT,7,17.0,2.0,True,Win
2903596,1,LIL,SLY,LIL,SLY,Blue,Vespa,Jinx,Jinx,BOT,8,18.0,2.0,False,Loss
2903596,1,LIL,SLY,LIL,SLY,Blue,SENECA,Nautilus,Nautilus,SUP,9,19.0,2.0,False,Loss
2903596,1,LIL,SLY,SLY,LIL,Red,Piero,Leona,Leona,SUP,10,20.0,2.0,True,Win
2903662,1,BCE,DOC,BCE,DOC,Blue,Agresivoo,KSante,Jayce,TOP,1,7.0,1.0,True,Win
2903662,1,BCE,DOC,DOC,BCE,Red,PmK,Kled,Ambessa,TOP,2,8.0,1.0,False,Loss
2903662,1,BCE,DOC,DOC,BCE,Red,FullClear,Ambessa,Ezreal,JGL,3,9.0,1.0,False,Loss
2903662,1,BCE,DOC,BCE,DOC,Blue,mikusik,Jayce,Ryze,JGL,4,10.0,1.0,True,Win
2903662,1,BCE,DOC,BCE,DOC,Blue,Tenshi,Ryze,Nautilus,MID,5,11.0,1.0,True,Win
2903662,1,BCE,DOC,DOC,BCE,Red,Birkyy,Ahri,Ahri,MID,6,12.0,1.0,False,Loss
2903662,1,BCE,DOC,DOC,BCE,Red,Anyone,Ezreal,Leona,BOT,7,17.0,2.0,False,Loss
2903662,1,BCE,DOC,BCE,DOC,Blue,Woolite,Yunara,Yunara,BOT,8,18.0,2.0,True,Win
2903662,1,BCE,DOC,BCE,DOC,Blue,Jactroll,Nautilus,K'Sante,SUP,9,19.0,2.0,True,Win
2903662,1,BCE,DOC,DOC,BCE,Red,Huron,Leona,Kled,SUP,10,20.0,2.0,False,Loss
2904260,1,BCE,ONT,BCE,ONT,Blue,Agresivoo,Renekton,Orianna,TOP,1,7.0,1.0,True,Win
2904260,1,BCE,ONT,ONT,BCE,Red,Zora,Gnar,Yunara,TOP,2,8.0,1.0,False,Loss
2904260,1,BCE,ONT,ONT,BCE,Red,ShazQ,MonkeyKing,Syndra,JGL,3,9.0,1.0,False,Loss
2904260,1,BCE,ONT,BCE,ONT,Blue,mikusik,Vi,Varus,JGL,4,10.0,1.0,True,Win
2904260,1,BCE,ONT,BCE,ONT,Blue,Tenshi,Orianna,Vi,MID,5,11.0,1.0,True,Win
2904260,1,BCE,ONT,ONT,BCE,Red,Syzyf,Syndra,Wukong,MID,6,12.0,1.0,False,Loss
2904260,1,BCE,ONT,ONT,BCE,Red,Sidav,Yunara,Leona,BOT,7,17.0,2.0,False,Loss
2904260,1,BCE,ONT,BCE,ONT,Blue,Woolite,Varus,Neeko,BOT,8,18.0,2.0,True,Win
2904260,1,BCE,ONT,BCE,ONT,Blue,Jactroll,Neeko,Renekton,SUP,9,19.0,2.0,True,Win
2904260,1,BCE,ONT,ONT,BCE,Red,Envy1,Leona,Gnar,SUP,10,20.0,2.0,False,Loss
2904260,2,BCE,ONT,BCE,ONT,Blue,Agresivoo,Ambessa,Ryze,TOP,1,7.0,1.0,True,Win
2904260,2,BCE,ONT,ONT,BCE,Red,Zora,Yorick,Ezreal,TOP,2,8.0,1.0,False,Loss
2904260,2,BCE,ONT,ONT,BCE,Red,ShazQ,XinZhao,Anivia,JGL,3,9.0,1.0,False,Loss
2904260,2,BCE,ONT,BCE,ONT,Blue,mikusik,Nocturne,Kai'Sa,JGL,4,10.0,1.0,True,Win
2904260,2,BCE,ONT,BCE,ONT,Blue,Tenshi,Ryze,Ambessa,MID,5,11.0,1.0,True,Win
2904260,2,BCE,ONT,ONT,BCE,Red,Syzyf,Anivia,Alistar,MID,6,12.0,1.0,False,Loss
2904260,2,BCE,ONT,ONT,BCE,Red,Sidav,Ezreal,Xin Zhao,BOT,7,17.0,2.0,False,Loss
2904260,2,BCE,ONT,BCE,ONT,Blue,Woolite,Kaisa,Nocturne,BOT,8,18.0,2.0,True,Win
2904260,2,BCE,ONT,BCE,ONT,Blue,Jactroll,Rakan,Rakan,SUP,9,19.0,2.0,True,Win
2904260,2,BCE,ONT,ONT,BCE,Red,Envy1,Alistar,Kassadin,SUP,10,20.0,2.0,False,Loss
2904261,1,BCE,FSK,BCE,FSK,Blue,Agresivoo,KSante,Orianna,TOP,1,7.0,1.0,False,Loss
2904261,1,BCE,FSK,FSK,BCE,Red,Sinmivak,Gnar,Ryze,TOP,2,8.0,1.0,False,Loss
2904261,1,BCE,FSK,FSK,BCE,Red,Cinkrof,Vi,Lulu,JGL,3,9.0,1.0,False,Loss
2904261,1,BCE,FSK,BCE,FSK,Blue,mikusik,Nocturne,Nautilus,JGL,4,10.0,1.0,False,Loss
2904261,1,BCE,FSK,BCE,FSK,Blue,Tenshi,Orianna,Nocturne,MID,5,11.0,1.0,False,Loss
2904261,1,BCE,FSK,FSK,BCE,Red,Secrett,Ryze,Xayah,MID,6,12.0,1.0,False,Loss
2904261,1,BCE,FSK,FSK,BCE,Red,zamulek,Xayah,Vi,BOT,7,17.0,2.0,False,Loss
2904261,1,BCE,FSK,BCE,FSK,Blue,Woolite,Ezreal,Ezreal,BOT,8,18.0,2.0,False,Loss
2904261,1,BCE,FSK,BCE,FSK,Blue,Jactroll,Nautilus,K'Sante,SUP,9,19.0,2.0,False,Loss
2904261,1,BCE,FSK,FSK,BCE,Red,Kaseko,Lulu,Gnar,SUP,10,20.0,2.0,False,Loss
2904261,2,BCE,FSK,BCE,FSK,Blue,Agresivoo,KSante,Karma,TOP,1,7.0,1.0,False,Loss
2904261,2,BCE,FSK,FSK,BCE,Red,Sinmivak,Gnar,Xin Zhao,TOP,2,8.0,1.0,True,Win
2904261,2,BCE,FSK,FSK,BCE,Red,Cinkrof,Vi,Caitlyn,JGL,3,9.0,1.0,True,Win
2904261,2,BCE,FSK,BCE,FSK,Blue,mikusik,Nocturne,Jhin,JGL,4,10.0,1.0,False,Loss
2904261,2,BCE,FSK,BCE,FSK,Blue,Tenshi,Orianna,Pantheon,MID,5,11.0,1.0,False,Loss
2904261,2,BCE,FSK,FSK,BCE,Red,Secrett,Ryze,Nami,MID,6,12.0,1.0,True,Win
2904261,2,BCE,FSK,FSK,BCE,Red,zamulek,Xayah,Sion,BOT,7,17.0,2.0,True,Win
2904261,2,BCE,FSK,BCE,FSK,Blue,Woolite,Ezreal,Viktor,BOT,8,18.0,2.0,False,Loss
2904261,2,BCE,FSK,BCE,FSK,Blue,Jactroll,Nautilus,Aatrox,SUP,9,19.0,2.0,False,Loss
2904261,2,BCE,FSK,FSK,BCE,Red,Kaseko,Lulu,Akali,SUP,10,20.0,2.0,True,Win
2906187,1,GL,SLY,GL,SLY,Blue,Carlsen,KSante,Azir,TOP,1,7.0,1.0,False,Loss
2906187,1,GL,SLY,SLY,GL,Red,Kryze,Gwen,Taliyah,TOP,2,8.0,1.0,True,Win
2906187,1,GL,SLY,SLY,GL,Red,Zicssi,Vi,Corki,JGL,3,9.0,1.0,True,Win
2906187,1,GL,SLY,GL,SLY,Blue,Thayger,DrMundo,Dr. Mundo,JGL,4,10.0,1.0,False,Loss
2906187,1,GL,SLY,GL,SLY,Blue,OMON,Azir,Ezreal,MID,5,11.0,1.0,False,Loss
2906187,1,GL,SLY,SLY,GL,Red,Jool,Taliyah,Vi,MID,6,12.0,1.0,True,Win
2906187,1,GL,SLY,SLY,GL,Red,Aetinoth,Corki,Nami,BOT,7,17.0,2.0,True,Win
2906187,1,GL,SLY,GL,SLY,Blue,HARPOON,Ezreal,K'Sante,BOT,8,18.0,2.0,False,Loss
2906187,1,GL,SLY,GL,SLY,Blue,Zoelys,Karma,Karma,SUP,9,19.0,2.0,False,Loss
2906187,1,GL,SLY,SLY,GL,Red,Piero,Nami,Volibear,SUP,10,20.0,2.0,True,Win
2906187,2,SLY,GL,SLY,GL,Blue,Kryze,Rumble,Rumble,TOP,1,7.0,1.0,False,Loss
2906187,2,SLY,GL,GL,SLY,Red,Carlsen,Ornn,Varus,TOP,2,8.0,1.0,True,Win
2906187,2,SLY,GL,GL,SLY,Red,Thayger,JarvanIV,Jarvan IV,JGL,3,9.0,1.0,True,Win
2906187,2,SLY,GL,SLY,GL,Blue,Zicssi,MonkeyKing,Bard,JGL,4,10.0,1.0,False,Loss
2906187,2,SLY,GL,SLY,GL,Blue,Jool,Sylas,Jhin,MID,5,11.0,1.0,False,Loss
2906187,2,SLY,GL,GL,SLY,Red,OMON,Aurora,Ornn,MID,6,12.0,1.0,True,Win
2906187,2,SLY,GL,GL,SLY,Red,HARPOON,Varus,Alistar,BOT,7,17.0,2.0,True,Win
2906187,2,SLY,GL,SLY,GL,Blue,Aetinoth,Jhin,Sylas,BOT,8,18.0,2.0,False,Loss
2906187,2,SLY,GL,SLY,GL,Blue,Piero,Bard,Wukong,SUP,9,19.0,2.0,False,Loss
2906187,2,SLY,GL,GL,SLY,Red,Zoelys,Alistar,Naafiri,SUP,10,20.0,2.0,True,Win
2906187,3,GL,SLY,GL,SLY,Blue,Carlsen,Renekton,Ryze,TOP,1,7.0,1.0,False,Loss
2906187,3,GL,SLY,SLY,GL,Red,Kryze,Sion,Anivia,TOP,2,8.0,1.0,True,Win
2906187,3,GL,SLY,SLY,GL,Red,Zicssi,Pantheon,Pantheon,JGL,3,9.0,1.0,True,Win
2906187,3,GL,SLY,GL,SLY,Blue,Thayger,Zaahen,Zaahen,JGL,4,10.0,1.0,False,Loss
2906187,3,GL,SLY,GL,SLY,Blue,OMON,Ryze,Renekton,MID,5,11.0,1.0,False,Loss
2906187,3,GL,SLY,SLY,GL,Red,Jool,Anivia,Sion,MID,6,12.0,1.0,True,Win
2906187,3,GL,SLY,SLY,GL,Red,Aetinoth,Aphelios,Aphelios,BOT,7,17.0,2.0,True,Win
2906187,3,GL,SLY,GL,SLY,Blue,HARPOON,Ziggs,Ziggs,BOT,8,18.0,2.0,False,Loss
2906187,3,GL,SLY,GL,SLY,Blue,Zoelys,Rell,Rell,SUP,9,19.0,2.0,False,Loss
2906187,3,GL,SLY,SLY,GL,Red,Piero,Leona,Leona,SUP,10,20.0,2.0,True,Win
2906187,4,SLY,GL,SLY,GL,Blue,Kryze,Gnar,Ahri,TOP,1,7.0,1.0,True,Win
2906187,4,SLY,GL,GL,SLY,Red,Carlsen,Jayce,Mel,TOP,2,8.0,1.0,False,Loss
2906187,4,SLY,GL,GL,SLY,Red,Thayger,Aatrox,Aatrox,JGL,3,9.0,1.0,False,Loss
2906187,4,SLY,GL,SLY,GL,Blue,Zicssi,XinZhao,Xin Zhao,JGL,4,10.0,1.0,True,Win
2906187,4,SLY,GL,SLY,GL,Blue,Jool,Ahri,Gnar,MID,5,11.0,1.0,True,Win
2906187,4,SLY,GL,GL,SLY,Red,OMON,Mel,Jayce,MID,6,12.0,1.0,False,Loss
2906187,4,SLY,GL,GL,SLY,Red,HARPOON,Xayah,Rakan,BOT,7,17.0,2.0,False,Loss
2906187,4,SLY,GL,SLY,GL,Blue,Aetinoth,Jinx,Jinx,BOT,8,18.0,2.0,True,Win
2906187,4,SLY,GL,SLY,GL,Blue,Piero,Lulu,Lulu,SUP,9,19.0,2.0,True,Win
2906187,4,SLY,GL,GL,SLY,Red,Zoelys,Rakan,Xayah,SUP,10,20.0,2.0,False,Loss
2908921,1,GL,SLY,GL,SLY,Blue,Carlsen,KSante,Jarvan IV,TOP,1,7.0,1.0,False,Loss
2908921,1,GL,SLY,SLY,GL,Red,Kryze,Gnar,Corki,TOP,2,8.0,1.0,True,Win
2908921,1,GL,SLY,SLY,GL,Red,Zicssi,Vi,Vi,JGL,3,9.0,1.0,True,Win
2908921,1,GL,SLY,GL,SLY,Blue,Thayger,JarvanIV,Ashe,JGL,4,10.0,1.0,False,Loss
2908921,1,GL,SLY,GL,SLY,Blue,OMON,Mel,Seraphine,MID,5,11.0,1.0,False,Loss
2908921,1,GL,SLY,SLY,GL,Red,Jool,Ahri,Pyke,MID,6,12.0,1.0,True,Win
2908921,1,GL,SLY,SLY,GL,Red,Aetinoth,Corki,Ahri,BOT,7,17.0,2.0,True,Win
2908921,1,GL,SLY,GL,SLY,Blue,HARPOON,Ashe,K'Sante,BOT,8,18.0,2.0,False,Loss
2908921,1,GL,SLY,GL,SLY,Blue,Zoelys,Seraphine,Mel,SUP,9,19.0,2.0,False,Loss
2908921,1,GL,SLY,SLY,GL,Red,Piero,Pyke,Gnar,SUP,10,20.0,2.0,True,Win
2908921,2,SLY,GL,SLY,GL,Blue,Kryze,Rumble,Rumble,TOP,1,7.0,1.0,True,Win
2908921,2,SLY,GL,GL,SLY,Red,Carlsen,Ornn,Ornn,TOP,2,8.0,1.0,False,Loss
2908921,2,SLY,GL,GL,SLY,Red,Thayger,Pantheon,Pantheon,JGL,3,9.0,1.0,False,Loss
2908921,2,SLY,GL,SLY,GL,Blue,Zicssi,MonkeyKing,Wukong,JGL,4,10.0,1.0,True,Win
2908921,2,SLY,GL,SLY,GL,Blue,Jool,Ryze,Ryze,MID,5,11.0,1.0,True,Win
2908921,2,SLY,GL,GL,SLY,Red,OMON,Taliyah,Taliyah,MID,6,12.0,1.0,False,Loss
2908921,2,SLY,GL,GL,SLY,Red,HARPOON,Ezreal,Ezreal,BOT,7,17.0,2.0,False,Loss
2908921,2,SLY,GL,SLY,GL,Blue,Aetinoth,Sivir,Sivir,BOT,8,18.0,2.0,True,Win
2908921,2,SLY,GL,SLY,GL,Blue,Piero,Alistar,Alistar,SUP,9,19.0,2.0,True,Win
2908921,2,SLY,GL,GL,SLY,Red,Zoelys,Nami,Nami,SUP,10,20.0,2.0,False,Loss
2908921,3,GL,SLY,GL,SLY,Blue,Carlsen,Aurora,Aurora,TOP,1,7.0,1.0,False,Loss
2908921,3,GL,SLY,SLY,GL,Red,Kryze,Vayne,Syndra,TOP,2,8.0,1.0,True,Win
2908921,3,GL,SLY,SLY,GL,Red,Zicssi,DrMundo,Dr. Mundo,JGL,3,9.0,1.0,True,Win
2908921,3,GL,SLY,GL,SLY,Blue,Thayger,Aatrox,Aatrox,JGL,4,10.0,1.0,False,Loss
2908921,3,GL,SLY,GL,SLY,Blue,OMON,Renekton,Renekton,MID,5,11.0,1.0,False,Loss
2908921,3,GL,SLY,SLY,GL,Red,Jool,Syndra,Vayne,MID,6,12.0,1.0,True,Win
2908921,3,GL,SLY,SLY,GL,Red,Aetinoth,Jinx,Jinx,BOT,7,17.0,2.0,True,Win
2908921,3,GL,SLY,GL,SLY,Blue,HARPOON,Caitlyn,Caitlyn,BOT,8,18.0,2.0,False,Loss
2908921,3,GL,SLY,GL,SLY,Blue,Zoelys,Karma,Karma,SUP,9,19.0,2.0,False,Loss
2908921,3,GL,SLY,SLY,GL,Red,Piero,Rell,Rell,SUP,10,20.0,2.0,True,Win
